forecast_type,product_category,level,avg_annual_demand_kt,total_2025_2050_mt,growth_rate_cagr
hierarchical_model,SEMI_FINISHED,level_1,1758.6268029021987,47.48292367835936,-0.03269693601435364
hierarchical_model,FINISHED_FLAT,level_1,1526.6796620543978,41.220350875468746,0.17512683213480873
hierarchical_model,FINISHED_LONG,level_1,3063.724163512731,82.72055241484374,0.07290727244255724
hierarchical_model,TUBE_PIPE,level_1,720.7056851880787,19.459053500078127,0.024436209328349
hierarchical_model,BILLETS_COMMERCIAL,level_2,967.2447415962095,26.115608023097654,-0.03269693601435364
hierarchical_model,BILLETS_SBQ,level_2,439.6567007255497,11.87073091958984,-0.03269693601435364
hierarchical_model,SLABS_STANDARD,level_2,263.79402043532986,7.1224385517539055,-0.03269693601435364
hierarchical_model,BILLETS_DEGASSED,level_2,52.758804087065975,1.4244877103507814,-0.03269693601435364
hierarchical_model,SLABS_DEGASSED,level_2,35.172536058043974,0.9496584735671874,-0.03269693601435364
hierarchical_model,HOT_ROLLED_COIL,level_2,610.6718648217592,16.4881403501875,0.17512683213480873
hierarchical_model,COLD_ROLLED_COIL,level_2,381.66991551359945,10.305087718867187,0.17512683213480873
hierarchical_model,PLATE,level_2,305.3359324108796,8.24407017509375,0.17512683213480873
hierarchical_model,GALVANIZED,level_2,229.0019493081597,6.183052631320312,0.17512683213480873
hierarchical_model,STRUCTURAL_BEAMS,level_2,765.9310408781828,20.680138103710934,0.07290727244255724
hierarchical_model,STRUCTURAL_COLUMNS,level_2,459.55862452690985,12.408082862226566,0.07290727244255724
hierarchical_model,STRUCTURAL_CHANNELS,level_2,367.6468996215278,9.926466289781251,0.07290727244255724
hierarchical_model,STRUCTURAL_ANGLES,level_2,245.09793308101857,6.617644193187502,0.07290727244255724
hierarchical_model,RAILS_STANDARD,level_2,183.8234498107639,4.9632331448906255,0.07290727244255724
hierarchical_model,RAILS_HEAD_HARDENED,level_2,61.27448327025464,1.6544110482968755,0.07290727244255724
hierarchical_model,SLEEPER_BAR,level_2,30.63724163512732,0.8272055241484377,0.07290727244255724
hierarchical_model,REBAR,level_2,765.9310408781828,20.680138103710934,0.07290727244255724
hierarchical_model,WIRE_ROD,level_2,183.8234498107639,4.9632331448906255,0.07290727244255724
hierarchical_model,WELDED_STRUCTURAL,level_2,216.2117055564236,5.837716050023436,0.024436209328349
hierarchical_model,SEAMLESS_LINE_PIPE,level_2,180.1764212970197,4.864763375019532,0.024436209328349
hierarchical_model,WELDED_LINE_PIPE,level_2,144.14113703761575,3.8918107000156255,0.024436209328349
hierarchical_model,OTHER_TUBE_PIPE,level_2,180.1764212970197,4.864763375019532,0.024436209328349
hierarchical_model,BILLETS_COMM_LOW_CARBON,level_3,580.3468449577258,15.669364813858596,-0.03269693601435364
hierarchical_model,BILLETS_COMM_MEDIUM_CARBON,level_3,386.89789663848387,10.446243209239064,-0.03269693601435364
hierarchical_model,BILLETS_SBQ_AUTOMOTIVE,level_3,197.84551532649746,5.341828913815432,-0.03269693601435364
hierarchical_model,BILLETS_SBQ_MINING,level_3,153.8798452539424,4.154755821856445,-0.03269693601435364
hierarchical_model,BILLETS_SBQ_OIL_GAS,level_3,87.93134014510997,2.3741461839179694,-0.03269693601435364
hierarchical_model,BILLETS_DEG_PREMIUM_AUTO,level_3,31.655282452239575,0.8546926262104686,-0.03269693601435364
hierarchical_model,BILLETS_DEG_PRECISION,level_3,21.103521634826393,0.5697950841403127,-0.03269693601435364
hierarchical_model,SLABS_STD_HOT_ROLLED,level_3,184.65581430473085,4.985706986227733,-0.03269693601435364
hierarchical_model,SLABS_STD_COLD_ROLLED,level_3,79.13820613059896,2.136731565526172,-0.03269693601435364
hierarchical_model,SLABS_DEG_AUTOMOTIVE,level_3,21.103521634826393,0.5697950841403127,-0.03269693601435364
hierarchical_model,SLABS_DEG_APPLIANCE,level_3,14.069014423217594,0.37986338942687503,-0.03269693601435364
hierarchical_model,UB_GRADE_300,level_3,612.7448327025464,16.544110482968755,0.07290727244255724
hierarchical_model,UB_GRADE_300_PLUS,level_3,153.1862081756366,4.136027620742189,0.07290727244255724
hierarchical_model,UC_GRADE_300,level_3,390.62483084787334,10.546870432892579,0.07290727244255724
hierarchical_model,UC_GRADE_300_PLUS,level_3,68.93379367903647,1.8612124293339847,0.07290727244255724
hierarchical_model,PFC_STANDARD,level_3,330.88220965937506,8.933819660803128,0.07290727244255724
hierarchical_model,PFC_HIGH_STRENGTH,level_3,36.76468996215278,0.9926466289781252,0.07290727244255724
hierarchical_model,ANGLES_STANDARD,level_3,220.58813977291663,5.955879773868749,0.07290727244255724
hierarchical_model,ANGLES_HIGH_STRENGTH,level_3,24.509793308101848,0.6617644193187499,0.07290727244255724
hierarchical_model,RAILS_STD_FREIGHT,level_3,128.67641486753473,3.4742632014234376,0.07290727244255724
hierarchical_model,RAILS_STD_PASSENGER,level_3,55.14703494322916,1.4889699434671873,0.07290727244255724
hierarchical_model,RAILS_HH_HEAVY_HAUL,level_3,49.019586616203696,1.3235288386374997,0.07290727244255724
hierarchical_model,RAILS_HH_CRITICAL_INFRA,level_3,12.254896654050924,0.3308822096593749,0.07290727244255724
hierarchical_model,SLEEPER_BAR_COAL_WAGON,level_3,18.38234498107639,0.4963233144890626,0.07290727244255724
hierarchical_model,SLEEPER_BAR_GENERAL_FREIGHT,level_3,12.254896654050924,0.3308822096593749,0.07290727244255724
